Strike,Type,DTE,Time_to_Expiry,Market_Price,Theoretical_Price,Implied_Vol,Market_IV,Vega,Moneyness,Volume,OpenInt,Price_Diff,Price_Diff_Pct,Market_Rank,Theoretical_Rank
365.0,P,45,0.12320328542094455,12.569843757842376,12.569849868823965,1.6498810187719202,0.223743316968878,29.324341510583455,2.173732664898834,464,875,-6.110981589202424e-06,-4.861620961191151e-05,30.0,16.0
370.0,C,45,0.12320328542094455,42.38791323799953,466.2045332720491,2.389917258400553,0.2205049522961178,45.87200674881938,2.144357899156958,11,1121,-423.8166200340496,-999.8525231813261,439.0,576.0
370.0,P,45,0.12320328542094455,12.387913237999527,12.387913237041737,1.6190168935510807,0.2205049522961178,29.504803182532342,2.144357899156958,399,3943,9.577902915225422e-10,7.731651595561318e-09,28.0,14.0
375.0,C,45,0.12320328542094455,35.05148212948104,453.87357538198347,2.1943098371203815,0.1789164603339129,44.092372734954715,2.115766460501532,831,9792,-418.82209325250244,-1194.8769861010821,396.0,563.0
375.0,P,45,0.12320328542094455,10.051482129481034,10.051482095495459,1.5128167118117475,0.1789164603339129,27.1430695539088,2.115766460501532,712,6973,3.3985575242923005e-08,3.3811506407839285e-07,8.0,5.0
380.0,C,45,0.12320328542094455,28.93622608335967,442.7637814372449,2.0221213683997594,0.1590648940108942,42.070808518831385,2.0879274281265117,279,7729,-413.82755535388526,-1430.1365843691162,299.0,550.0
380.0,P,45,0.12320328542094455,8.936226083359673,8.9362257288455,1.4481758168497503,0.1590648940108942,25.98886099391146,2.0879274281265117,736,9567,3.545141726846168e-07,3.967157605208365e-06,1.0,1.0
385.0,C,45,0.12320328542094455,25.172474405063646,434.0054899279423,1.9025775233536033,0.1810701237833552,40.63419192902594,2.0608114875014922,711,6539,-408.8330155228786,-1624.1272468654831,215.0,541.0
385.0,P,45,0.12320328542094455,10.172474405063648,10.172474266722759,1.4715759215413189,0.1810701237833552,27.998195251790474,2.0608114875014922,734,6963,1.383408889665816e-07,1.3599531781344994e-06,9.0,6.0
390.0,C,45,0.12320328542094455,21.604027052999612,425.4425061869155,1.7858279220973852,0.2065517720866554,38.93408745775043,2.034390827405319,801,4959,-403.83847913391594,-1869.2740855360341,154.0,531.0
390.0,P,45,0.12320328542094455,11.604027052999612,11.604027006771325,1.498128847099051,0.2065517720866554,30.12640088068273,2.034390827405319,197,8671,4.622828697620207e-08,3.9838141332368034e-07,19.0,10.0
395.0,C,45,0.12320328542094455,18.116192773616905,416.96012946424406,1.6681795200236595,0.2334683337126866,36.84343146847862,2.0086390447799354,502,7308,-398.8439366906272,-2201.588058123748,93.0,516.0
395.0,P,45,0.12320328542094455,13.116192773616905,13.116192758205813,1.523622047809795,0.2334683337126866,32.21205229611521,2.0086390447799354,166,2162,1.541109284630693e-08,1.1749669368466582e-07,38.0,17.0
400.0,C,45,0.12320328542094455,9.12844906342195,402.977849246773,1.3684282841537918,0.1624864645558696,27.62767424351956,1.983531056720186,657,9787,-393.84940018335107,-4314.527007238512,2.5,489.0
400.0,P,45,0.12320328542094455,9.12844906342195,9.128444795345544,1.3684282841537918,0.1624864645558696,27.62767424351956,1.983531056720186,72,5358,4.2680764060776255e-06,4.675576734255957e-05,2.5,2.0
405.0,C,45,0.12320328542094455,9.734919394033659,398.5897828938926,1.368675672871388,0.1732816411728913,28.846126329469723,1.9590430189828998,508,6836,-388.85486349985894,-3994.433315371676,5.0,480.0
405.0,P,45,0.12320328542094455,14.734919394033659,14.73491938554509,1.525654299831675,0.1732816411728913,34.70307967061408,1.9590430189828998,401,5992,8.488568070674773e-09,5.760851378740419e-08,47.0,22.0
410.0,C,45,0.12320328542094455,11.542200133752786,395.4025286090808,1.4069938497535481,0.2054512524416422,31.590428538852088,1.9351522504587182,37,6378,-383.860328475328,-3325.7119442315643,18.0,471.0
410.0,P,45,0.12320328542094455,21.542200133752782,21.542197577871796,1.6814532927553345,0.2054512524416422,40.79544620249674,1.9351522504587182,210,3204,2.5558809859660414e-06,1.1864530874733784e-05,153.0,77.0
415.0,C,45,0.12320328542094455,12.008316187720048,390.87410696873155,1.399844343278268,0.2137481218392442,32.555305482554836,1.9118371631037938,57,2554,-378.8657907810115,-3155.0284391116174,25.0,460.0
415.0,P,45,0.12320328542094455,27.008316187720048,27.008315567124043,1.7836124914431364,0.2137481218392442,44.669373256379785,1.9118371631037938,583,9096,6.205960048077941e-07,2.2977959843715185e-06,262.0,126.0
420.0,C,45,0.12320328542094455,12.282661403952995,386.15391438255074,1.3866103398891725,0.2186314688288363,33.29059070982451,1.8890771968763678,996,9862,-373.87125297859774,-3043.894484124367,27.0,451.0
420.0,P,45,0.12320328542094455,32.28266140395299,32.28266980727997,1.8708895531090817,0.2186314688288363,47.80894714706114,1.8890771968763678,970,8210,-8.403326980044312e-06,-2.603046531664e-05,362.0,190.0
425.0,C,45,0.12320328542094455,12.925049224221535,381.801764625075,1.3840904870175836,0.2300659770420047,34.461021011650104,1.8668527592660575,471,3940,-368.87671540085347,-2853.9675865185773,35.0,444.0
425.0,P,45,0.12320328542094455,37.92504922422154,37.92504933566369,1.9577681948940526,0.2300659770420047,50.63686407224045,1.8668527592660575,14,7485,-1.1144214795422158e-07,-2.9384839369713193e-07,419.0,216.0
430.0,C,45,0.12320328542094455,10.55585686040269,374.4380376543272,1.2918139468325178,0.1878943344798256,31.885150423355878,1.8451451690420335,804,4588,-363.88218079392453,-3447.2064713090754,11.0,428.0
430.0,P,45,0.12320328542094455,40.5558568604027,40.55585687750549,1.9806876406955851,0.1878943344798256,52.12557626161666,1.8451451690420335,216,5234,-1.7102792071455042e-08,-4.217095481504572e-08,431.0,222.0
435.0,C,45,0.12320328542094455,10.513762879924684,369.40140758573193,1.2702671447398308,0.1871450612988686,32.22651880821694,1.8239366038806308,867,7821,-358.88764470580725,-3413.5033175522617,10.0,415.0
435.0,P,45,0.12320328542094455,45.513762879924684,45.51376288043943,2.0451593224416245,0.1871450612988686,54.230802803605584,1.8239366038806308,901,1584,-5.14745579494047e-10,-1.1309668700697392e-09,452.0,231.0
440.0,C,45,0.12320328542094455,11.660401411490412,365.55350374085697,1.2845831887178984,0.2075552361076664,34.18116755644603,1.8032100515638056,250,8855,-353.89310232936657,-3034.9993095489203,20.0,405.0
440.0,P,45,0.12320328542094455,51.66040141149041,51.66040587891108,2.1267371534914945,0.2075552361076664,56.39720732183034,1.8032100515638056,105,6119,-4.46742066628758e-06,-8.647669286777799e-06,478.0,245.0
445.0,C,45,0.12320328542094455,11.392565497475909,360.29112934951587,1.2565936459516505,0.202787754748353,34.25217125558507,1.782949264467583,743,7674,-348.89856385203996,-3062.51093249664,16.0,394.0
445.0,P,45,0.12320328542094455,56.39256549747591,56.39256023864765,2.179244143585457,0.202787754748353,58.02002819056779,1.782949264467583,240,6992,5.258828259968595e-06,9.325392830734002e-06,498.0,257.0
450.0,C,45,0.12320328542094455,9.95413194526363,353.8581576041796,1.1939656251362478,0.1771836262952444,32.633038594121075,1.76313871708461,534,3257,-343.904025658916,-3454.8871518882393,6.0,378.0
450.0,P,45,0.12320328542094455,59.954131945263626,59.9541301849748,2.2093480732894553,0.1771836262952444,59.309183579954684,1.76313871708461,805,9889,1.7602888249257376e-06,2.936059230300974e-06,518.0,265.0
455.0,C,45,0.12320328542094455,11.789359761454673,350.6988483899432,1.2282190029883677,0.2098506957432594,35.64374117506142,1.7437635663474165,962,2793,-338.90948862848853,-2874.706476738063,23.0,374.0
455.0,P,45,0.12320328542094455,66.78935976145468,66.78935955305327,2.291766410976394,0.2098506957432594,61.01640598370663,1.7437635663474165,805,3727,2.0840140280142805e-07,3.120278492648468e-07,542.0,277.0
460.0,C,45,0.12320328542094455,12.683958761839039,346.59891038130996,1.2329891424225732,0.2257745649304288,37.244209415071175,1.7248096145392924,649,9821,-333.9149516194709,-2632.5767679416267,32.0,366.0
460.0,P,45,0.12320328542094455,72.68395876183904,72.68395868918287,2.3553796631110293,0.2257745649304288,62.405671915762476,1.7248096145392924,357,5692,7.265616375207173e-08,9.996175908654292e-08,571.0,291.0
465.0,C,45,0.12320328542094455,11.392994925755923,340.3134037162796,1.178234483509928,0.202795398575088,35.99484008298172,1.7062632745980095,240,7492,-328.92040879052365,-2887.0407731591245,17.0,359.0
465.0,P,45,0.12320328542094455,76.39299492575593,76.39299490962414,2.381999133519129,0.202795398575088,63.455181141786994,1.7062632745980095,394,1406,1.613179279047472e-08,2.1116848221689342e-08,585.0,299.0
470.0,C,45,0.12320328542094455,13.085470719710116,337.0113469163283,1.204180436971188,0.2329214809134294,38.67627708741187,1.688111537634201,754,9574,-323.9258761966182,-2475.462160552633,37.0,355.0
470.0,P,45,0.12320328542094455,83.08547071971012,83.08547071872309,2.453643468509112,0.2329214809134294,64.70171781918914,1.688111537634201,368,9001,9.870291250990704e-10,1.187968385506084e-09,613.0,314.0
475.0,C,45,0.12320328542094455,11.351437913102197,330.2827842039119,1.1390926627326028,0.2020556834255928,36.84341000144801,1.6703419425012094,465,5630,-318.9313462908097,-2809.6118635568523,15.0,353.0
475.0,P,45,0.12320328542094455,86.3514379131022,86.35145274695897,2.4705829828548036,0.2020556834255928,65.6041885046118,1.6703419425012094,658,4513,-1.4833856766927056e-05,-1.717847105436133e-05,628.0,322.0
320.0,C,74,0.2026009582477755,94.73917292523576,568.7262670110861,3.0908045245623,0.2045896709683941,57.30914084090845,2.4794138209002328,693,763,-473.9870940858503,-500.30740131107257,661.0,688.0
320.0,P,74,0.2026009582477755,14.739172925235758,14.73917290968756,1.5372362009548861,0.2045896709683941,35.87012504170782,2.4794138209002328,984,8094,1.5548197396242358e-08,1.0548894076425023e-07,51.0,24.0
325.0,C,74,0.2026009582477755,89.82317845308441,558.8192517722545,2.9619102675401723,0.2057557244090627,58.2545288521757,2.441268992886383,383,1595,-468.99607331917,-522.1325735696735,647.0,676.0
325.0,P,74,0.2026009582477755,14.823178453084402,14.823178428059599,1.5166002955707243,0.2057557244090627,36.43682143202711,2.441268992886383,242,3863,2.502480356270098e-08,1.6882211626814644e-07,54.0,26.0
330.0,C,74,0.2026009582477755,85.5437013327187,549.548752980304,2.8472889429716255,0.2157570684205159,59.091151812938904,2.4042800687517407,573,1391,-464.00505164758533,-542.4187221486441,625.0,669.0
330.0,P,74,0.2026009582477755,15.543701332718692,15.543701311823732,1.51332204878529,0.2157570684205159,37.67208777715775,2.4042800687517407,519,7654,2.0894960428563536e-08,1.3442718681541263e-07,63.0,31.0
335.0,C,74,0.2026009582477755,80.00017631457304,539.0141938642823,2.7144125417077105,0.2082125742219901,59.76988129987522,2.3683952916061926,122,1736,-459.0140175497093,-573.7662573952279,599.0,656.0
335.0,P,74,0.2026009582477755,15.00017631457304,15.000176255561627,1.476491499085915,0.2082125742219901,37.59380089200655,2.3683952916061926,634,798,5.901141264530452e-08,3.9340479343548435e-07,56.0,27.0
340.0,C,74,0.2026009582477755,75.13097394310373,529.1539849862963,2.595737226359821,0.2100281336105852,60.32696562073351,2.3335659490825718,575,954,-454.0230110431926,-604.3086988157796,582.0,643.0
340.0,P,74,0.2026009582477755,15.130973943103724,15.13097385957765,1.4579791601520702,0.2100281336105852,38.22511435278007,2.3335659490825718,745,7492,8.352607316908234e-08,5.520204679696194e-07,58.0,28.0
345.0,C,74,0.2026009582477755,73.53194131039,522.5639315857308,2.5332382456088016,0.2572358567424593,61.03552459076688,2.2997461527190564,394,5349,-449.0319902753408,-610.6624988723003,573.0,635.0
345.0,P,74,0.2026009582477755,18.531941310389996,18.53194130507285,1.5204515022374085,0.2572358567424593,42.08568260204281,2.2997461527190564,62,1807,5.317147611094697e-09,2.869180040039097e-08,100.0,51.0
350.0,C,74,0.2026009582477755,67.75443558931705,511.7954050278078,2.404123048956365,0.2464435524213664,61.277726311653886,2.2668926362516415,256,5031,-444.0409694384908,-655.3681180815613,546.0,626.0
350.0,P,74,0.2026009582477755,17.754435589317055,17.75443557303163,1.4796775456436988,0.2464435524213664,41.90030757412299,2.2668926362516415,448,302,1.6285426340800768e-08,9.172595917720866e-08,89.0,46.0
355.0,C,74,0.2026009582477755,57.07000396615716,496.11994713900935,2.1964526509406004,0.1675398037969492,60.43802698606583,2.2349645709523225,193,4318,-439.0499431728522,-769.3182278964118,504.0,608.0
355.0,P,74,0.2026009582477755,12.070003966157156,12.070003049676856,1.3132162907179847,0.1675398037969492,35.972106615009636,2.2349645709523225,410,9058,9.16480299650857e-07,7.5930405840839645e-06,26.0,13.0
360.0,C,74,0.2026009582477755,54.61094173543039,488.6698846838834,2.1254778988806944,0.2028097354819701,60.70488698938542,2.2039233963557625,619,297,-434.058942948453,-794.8204684901909,491.0,602.0
360.0,P,74,0.2026009582477755,14.610941735430387,14.610951414627841,1.3603268023544568,0.2028097354819701,39.63195761772956,2.2039233963557625,991,2030,-9.679197454204314e-06,-6.624622580441217e-05,46.0,21.0
365.0,C,74,0.2026009582477755,51.773027951859135,480.8409352023401,2.0494348172530277,0.2328209518418177,60.81184888012793,2.173732664898834,520,6387,-429.06790725048097,-828.7479489309519,480.0,592.0
365.0,P,74,0.2026009582477755,16.773027951859135,16.773028405284798,1.3924059188049835,0.2328209518418177,42.519889867592724,2.173732664898834,618,9439,-4.534256632382494e-07,-2.7033023765276166e-06,79.0,41.0
370.0,C,74,0.2026009582477755,47.486962839206385,471.5638493311027,1.9505893421959806,0.2427308500726164,60.41488978735998,2.144357899156958,780,759,-424.0768864918963,-893.0385544509243,458.0,581.0
370.0,P,74,0.2026009582477755,17.48696283920638,17.48696305984643,1.3882649881367763,0.2427308500726164,43.78716407716808,2.144357899156958,773,7198,-2.2064005023025857e-07,-1.2617402590664622e-06,85.0,45.0
375.0,C,74,0.2026009582477755,39.76533004515917,458.8511960507272,1.7943708992981302,0.2049527494522247,58.52488521791701,2.115766460501532,941,6646,-419.08586600556805,-1053.897617672572,427.0,567.0
375.0,P,74,0.2026009582477755,14.765330045159168,14.765330037351745,1.3042618028424893,0.2049527494522247,41.336841739238714,2.115766460501532,355,2086,7.807422264249908e-09,5.287672026545442e-08,52.0,25.0
380.0,C,74,0.2026009582477755,33.82557946443341,447.9204219116034,1.666535545466844,0.1919083769437879,56.59395878321192,2.0879274281265117,720,1943,-414.09484244717,-1224.2062043093108,383.0,556.0
380.0,P,74,0.2026009582477755,13.82557946443341,13.825579331273168,1.2620620803768454,0.1919083769437879,40.69134340479658,2.0879274281265117,498,3076,1.3316024194409692e-07,9.63144020738186e-07,45.0,20.0
385.0,C,74,0.2026009582477755,31.128799722026915,440.23262382624057,1.5951019251086997,0.2238786290779496,55.844627420707724,2.0608114875014922,945,5859,-409.10382410421363,-1314.229355957883,342.0,547.0
385.0,P,74,0.2026009582477755,16.128799722026915,16.128804502342163,1.2972380907719432,0.2238786290779496,43.96775466013402,2.0608114875014922,560,2485,-4.78031524764333e-06,-2.9638381838884814e-05,69.0,34.0
390.0,C,74,0.2026009582477755,25.19534404351716,429.30814749688665,1.4637052668703543,0.2109216340621091,52.717337097444116,2.034390827405319,962,6716,-404.1128034533695,-1603.9185762075313,217.0,534.0
390.0,P,74,0.2026009582477755,15.19534404351716,15.19534403311662,1.2567055895339019,0.2109216340621091,43.42308125737407,2.034390827405319,955,5634,1.0400540872979036e-08,6.844557677136802e-08,60.0,29.0
395.0,C,74,0.2026009582477755,20.789004253068917,419.9107869559018,1.3570424983405576,0.2191620385648115,49.78045691244082,2.0086390447799354,999,362,-399.1217827028329,-1919.8696476475714,141.0,522.0
395.0,P,74,0.2026009582477755,15.789004253068917,15.78899601953988,1.2513100222105238,0.2191620385648115,44.665129968411776,2.0086390447799354,773,6387,8.233529037227072e-06,5.21472342730335e-05,64.0,32.0
400.0,C,74,0.2026009582477755,14.736257197005635,408.8670190637234,1.208978950661489,0.2045491986920826,43.93196598951497,1.983531056720186,581,2149,-394.13076186671776,-2674.564895262577,48.5,504.0
400.0,P,74,0.2026009582477755,14.736257197005635,14.736257129213428,1.208978950661489,0.2045491986920826,43.93196598951497,1.983531056720186,906,5523,6.779220740327219e-08,4.6003680919092107e-07,48.5,23.0
405.0,C,74,0.2026009582477755,16.336391206779698,405.4761420766781,1.2259937113503334,0.2267601390362658,46.4096757290184,1.9590430189828998,263,4648,-389.1397508698984,-2382.0423124319104,71.0,494.0
405.0,P,74,0.2026009582477755,21.336391206779698,21.336391213664704,1.3280117648331051,0.2267601390362658,51.47975221184873,1.9590430189828998,46,7258,-6.885006342827182e-09,-3.226884188662351e-08,146.0,73.0
410.0,C,74,0.2026009582477755,12.714114868608501,396.8628359712384,1.1264948774826646,0.1764804979775603,42.25709581279969,1.9351522504587182,825,2355,-384.1487211026299,-3021.4350355690403,33.0,476.0
410.0,P,74,0.2026009582477755,22.714114868608505,22.714114869960824,1.3345470815785443,0.1764804979775603,53.29366626504586,1.9351522504587182,140,4599,-1.3523191455533379e-09,-5.9536510816112766e-09,170.0,86.0
415.0,C,74,0.2026009582477755,12.636135857218129,391.7938355135168,1.1074831011219703,0.1753980966539771,42.66557996790843,1.9118371631037938,161,6297,-379.1576996562987,-3000.5826459970576,31.0,462.0
415.0,P,74,0.2026009582477755,27.63613585721813,27.636125842365175,1.4030055241001282,0.1753980966539771,57.67831750537406,1.9118371631037938,129,9988,1.0014852954043363e-05,3.623825344391495e-05,274.0,136.0
420.0,C,74,0.2026009582477755,13.600236030737808,387.7669110486876,1.1124864291047123,0.1887804579493825,44.58862055229014,1.8890771968763678,977,5639,-374.1666750179498,-2751.1778043579393,42.0,454.0
420.0,P,74,0.2026009582477755,33.600236030737804,33.600236021951545,1.4815758301210986,0.1887804579493825,62.0002546052784,1.8890771968763678,431,4299,8.786258831605664e-09,2.6149396163669548e-08,379.0,200.0
425.0,C,74,0.2026009582477755,14.955054315635905,384.1307122898774,1.1248686846835403,0.2075862504138083,46.97582615087799,1.8668527592660575,861,8545,-369.1756579742415,-2468.5678178263693,55.0,447.0
425.0,P,74,0.2026009582477755,39.955054315635905,39.95505475312579,1.5590714322312873,0.2075862504138083,65.80024243510314,1.8668527592660575,236,2657,-4.374898878722888e-07,-1.0949550572906685e-06,428.0,220.0
430.0,C,74,0.2026009582477755,13.24004304629802,377.4246885372374,1.0706931129948558,0.1837807361505095,45.168908928435435,1.8451451690420335,715,2969,-364.1846454909394,-2750.6303734621706,40.0,434.0
430.0,P,74,0.2026009582477755,43.24004304629802,43.24004309063852,1.5857607627984907,0.1837807361505095,67.88849280115514,1.8451451690420335,172,1056,-4.434050282497992e-08,-1.0254500157990966e-07,441.0,226.0
435.0,C,74,0.2026009582477755,13.12214130077497,372.31575791937144,1.0515606456966542,0.1821441803243776,45.54890009283427,1.8239366038806308,690,8452,-359.1936166185965,-2737.309470957938,39.0,425.0
435.0,P,74,0.2026009582477755,48.12214130077497,48.12214130239799,1.6335195711286856,0.1821441803243776,70.39416222242193,1.8239366038806308,589,7044,-1.6230217170232208e-09,-3.372713003103799e-09,461.0,236.0
440.0,C,74,0.2026009582477755,12.819547439038127,367.0221432983326,1.0286310512462313,0.1779439732351588,45.64907803677887,1.8032100515638056,513,6115,-354.2025958592945,-2762.9883000446307,34.0,409.0
440.0,P,74,0.2026009582477755,52.819547439038125,52.81954743911197,1.675905184578816,0.1779439732351588,72.60603315218762,1.8032100515638056,401,1318,-7.384670652754721e-11,-1.3980942682778125e-10,486.0,249.0
445.0,C,74,0.2026009582477755,14.736345706517223,363.947920251085,1.0528055427884218,0.2045504272638583,49.00196040101806,1.782949264467583,410,4835,-349.2115745445678,-2369.7297925775943,50.0,402.0
445.0,P,74,0.2026009582477755,59.73634570651723,59.736337722963015,1.7456209997200418,0.2045504272638583,75.14589773187772,1.782949264467583,42,4655,7.98355421238739e-06,1.33646511482479e-05,517.0,264.0
450.0,C,74,0.2026009582477755,18.08431192845093,362.30486896371195,1.1011267767961126,0.2510224587159052,53.79883400106716,1.76313871708461,31,6993,-344.22055703526104,-1903.4208124541365,92.0,398.0
450.0,P,74,0.2026009582477755,68.08431192845093,68.08431126441117,1.8302156581403335,0.2510224587159052,77.58894774284217,1.76313871708461,679,3536,6.640397600676806e-07,9.753197781678588e-07,547.0,279.0
455.0,C,74,0.2026009582477755,15.055712145808634,354.2852454026411,1.0265314146018876,0.2089834490531004,50.63980116360924,1.7437635663474165,572,5995,-339.2295332568325,-2253.1616569945563,57.0,380.0
455.0,P,74,0.2026009582477755,70.05571214580863,70.0557118387441,1.8303524689082538,0.2089834490531004,78.73945013683436,1.7437635663474165,292,325,3.070645249181325e-07,4.3831475765892123e-07,554.0,283.0
460.0,C,74,0.2026009582477755,16.75196919579392,350.9904774175142,1.0427913298457163,0.2325286420903655,53.47974953194264,1.7248096145392924,888,9251,-334.2385082217203,-1995.2192146200987,77.0,375.0
460.0,P,74,0.2026009582477755,76.75196919579392,76.75196917334556,1.8890738203075672,0.2325286420903655,80.51612455038996,1.7248096145392924,490,8096,2.2448361391980143e-08,2.9247928915953254e-08,586.0,300.0
465.0,C,74,0.2026009582477755,12.976225610375398,342.2237176726098,0.9531402949071786,0.1801187720304793,48.780850237488444,1.7062632745980095,825,7783,-329.24749206223436,-2537.3132523141244,36.0,360.0
465.0,P,74,0.2026009582477755,77.9762256103754,77.97622559726175,1.87861683542765,0.1801187720304793,81.5110758972825,1.7062632745980095,556,7779,1.3113648833495972e-08,1.6817496269979874e-08,592.0,304.0
470.0,C,74,0.2026009582477755,14.766152143557022,339.0226225336001,0.9731059610761311,0.2049641607330051,52.09190090674834,1.688111537634201,190,706,-324.2564703900431,-2195.944259801815,53.0,356.0
470.0,P,74,0.2026009582477755,84.76615214355702,84.7661580553566,1.9353440416185175,0.2049641607330051,83.07110693948815,1.688111537634201,108,799,-5.91179957609711e-06,-6.974245529141267e-06,623.0,319.0
475.0,C,74,0.2026009582477755,16.044000109155554,335.309450613796,0.9813584769089058,0.22270155320106,54.49721412411233,1.6703419425012094,125,290,-319.26545050464046,-1989.9367260814884,68.0,354.0
475.0,P,74,0.2026009582477755,91.04400010915555,91.04399303011655,1.9840220794642487,0.22270155320106,84.42583999945792,1.6703419425012094,262,1080,7.079038994106668e-06,7.775404184371713e-06,650.0,331.0
320.0,C,105,0.2874743326488706,97.19001760974774,571.4175456291359,2.632499237012493,0.2003125324823117,68.14821845222448,2.4794138209002328,332,8419,-474.22752801938816,-487.9385143478204,671.0,691.0
320.0,P,105,0.2874743326488706,17.19001760974775,17.190018966011486,1.3469691659789753,0.2003125324823117,45.54776917620143,2.4794138209002328,27,1916,-1.3562637377617648e-06,-7.889833323920992e-06,83.0,43.0
325.0,C,105,0.2874743326488706,91.75711947593007,560.9973834733001,2.516172152656941,0.1952680395992611,69.33597918763331,2.441268992886383,744,6809,-469.2402639973701,-511.39384788606213,653.0,679.0
325.0,P,105,0.2874743326488706,16.757119475930057,16.757123246090607,1.3175490231282019,0.1952680395992611,45.67203863281769,2.441268992886383,579,5542,-3.7701605499762536e-06,-2.249885820407091e-05,78.0,40.0
330.0,C,105,0.2874743326488706,86.55638492301802,550.809384509535,2.406395947517927,0.1929289118820379,70.35939968136407,2.4042800687517407,297,4114,-464.252999586517,-536.3590450310705,630.0,670.0
330.0,P,105,0.2874743326488706,16.556384923018022,16.556392116012084,1.2936634037769086,0.1929289118820379,46.044501010031325,2.4042800687517407,863,1786,-7.192994061711033e-06,-4.344543869423302e-05,73.0,36.0
335.0,C,105,0.2874743326488706,83.2595819130541,542.5253144285429,2.326145794830681,0.212775994656224,71.30006877313846,2.3683952916061926,971,7906,-459.26573251548876,-551.6070606685107,615.0,658.0
335.0,P,105,0.2874743326488706,18.259581913054106,18.259582674992316,1.3102795755899475,0.212775994656224,48.54172671154746,2.3683952916061926,164,1509,-7.619382103030148e-07,-4.172813013633633e-06,95.0,49.0
